year,city_nhood,parcels,own_ocp,landlord,median_value,median_value_adj,pct_own_ocp,pct_landlord
1990,HAVENWOODS,179,152,27,33700,69733.90147401085,84.91620111731844,15.083798882681565
1990,HAWLEY FARMS,599,549,50,55600,115050.59115593482,91.65275459098497,8.347245409015025
1990,HAWTHORNE GLEN,122,100,22,47100,97461.92164468579,81.9672131147541,18.0327868852459
1990,HERITAGE HEIGHTS,32,29,3,75550,156332.2331264546,90.625,9.375
1990,HIGHWOOD ESTATES,505,460,45,72800,150641.7812257564,91.0891089108911,8.91089108910891
1990,HILLSIDE,40,32,8,20200,41798.955779674165,80,20
1990,HILLTOP PARISH,1,0,1,785000,1624365.3607447632,0,100
1990,HISTORIC MITCHELL STREET,1689,1028,658,28600,59180.69976726144,60.86441681468324,38.95796329188869
1990,HOLLER PARK,162,158,3,72050,149089.83979829325,97.53086419753086,1.8518518518518516
1990,HONEY CREEK MANOR,908,856,51,64000,132432.3351435221,94.27312775330397,5.616740088105727
1990,HONEY CREEK PARKWAY,430,392,38,58400,120844.5058184639,91.16279069767442,8.837209302325581
1990,JACKSON PARK,2455,2271,183,66500,137605.47323506593,92.5050916496945,7.4541751527494915
1990,JOHNSON'S WOODS,923,792,131,48100,99531.17688130333,85.80715059588299,14.19284940411701
1990,JUNEAU TOWN,300,247,52,129100,267140.8510473235,82.33333333333334,17.333333333333336
1990,KILBOURN TOWN,3,1,2,13000,26900.318076027925,33.33333333333333,66.66666666666666
1990,KING PARK,192,94,95,17550,36315.4294026377,48.95833333333333,49.47916666666667
1990,KOPS PARK,1167,1086,81,53100,109877.45306439098,93.05912596401028,6.940874035989718
1990,LAND BANK,18,16,2,62000,128293.82467028702,88.88888888888889,11.11111111111111
1990,LAYTON PARK,1685,1385,299,46100,95392.66640806825,82.19584569732937,17.744807121661722
1990,LENOX HEIGHTS,462,389,72,49050,101496.96935608998,84.19913419913419,15.584415584415584
1990,LINCOLN CREEK,1973,1638,334,36700,75941.66718386345,83.02078053725292,16.928535225544856
1990,LINCOLN PARK,1445,1190,255,35400,73251.63537626066,82.35294117647058,17.647058823529413
1990,LINCOLN VILLAGE,2137,1490,646,35000,72423.93328161364,69.72391202620496,30.229293401965375
1990,LINDSAY PARK,1062,958,103,62600,129535.37781225755,90.20715630885122,9.698681732580038
1990,LITTLE MENOMONEE PARKWAY,261,246,15,56600,117119.84639255235,94.25287356321839,5.747126436781609
1990,LONG VIEW,915,834,81,46900,97048.07059736228,91.14754098360656,8.852459016393443
1990,LOWER EAST SIDE,1140,741,399,56600,117119.84639255235,65,35
1990,LYONS PARK,544,501,43,67050,138743.56361520558,92.09558823529412,7.904411764705882
1990,MACK ACRES,66,64,2,78250,161919.22226532194,96.96969696969697,3.0303030303030303
1990,MAITLAND PARK,313,298,15,69000,142778.61132660977,95.2076677316294,4.792332268370607
1990,MAPLE TREE,334,144,189,36500,75527.81613653994,43.11377245508982,56.58682634730538
1990,MARTIN DRIVE,437,298,139,42100,87115.64546159813,68.19221967963387,31.80778032036613
1990,MC GOVERN PARK,1069,931,138,35400,73251.63537626066,87.09073900841908,12.909260991580918
1990,MELODY VIEW,186,150,36,74650,154469.90341349883,80.64516129032258,19.35483870967742
1990,MENOMONEE RIVER HILLS,1916,1844,71,56600,117119.84639255235,96.24217118997912,3.7056367432150314
1990,MENOMONEE RIVER HILLS EAST,662,593,68,58350,120741.04305663303,89.57703927492447,10.27190332326284
1990,MENOMONEE RIVER PARKWAY,229,201,28,56100,116085.21877424359,87.77292576419214,12.22707423580786
1990,MENOMONEE RIVER VALLEY,11,2,9,19300,39936.62606671838,18.181818181818183,81.81818181818183
1990,MERRILL PARK,561,307,249,27200,56283.74243599689,54.72370766488414,44.38502673796791
1990,METCALFE PARK,762,300,451,20900,43247.43444530643,39.37007874015748,59.186351706036746
1990,MIDTOWN,1463,671,776,15200,31452.6795965865,45.86466165413533,53.041695146958304
1990,MILL VALLEY,326,288,38,54100,111946.70830100852,88.34355828220859,11.65644171779141
1990,MILLER VALLEY,110,75,35,36850,76252.05546935608,68.18181818181817,31.818181818181817
1990,MITCHELL FIELD,75,57,18,65800,136156.99456943365,76,24
1990,MITCHELL PARK,8,6,2,32700,67664.64623739332,75,25
1990,MITCHELL WEST,865,763,102,60800,125810.718386346,88.20809248554913,11.791907514450866
1990,MORGAN HEIGHTS,540,481,59,68600,141950.90923196275,89.07407407407408,10.925925925925926
1990,MORGANDALE,2509,2302,205,59300,122706.8355314197,91.74970107612594,8.170585890793145
1990,MOUNT MARY,723,680,43,71200,147330.97284716833,94.05255878284923,5.94744121715076
1990,MOUNT OLIVET,63,53,10,55500,114843.66563227307,84.12698412698413,15.873015873015872
1990,MURRAY HILL,661,460,201,79300,164091.94026377035,69.59152798789712,30.408472012102873
1990,MUSKEGO WAY,1938,1300,635,29800,61663.806051202475,67.07946336429309,32.765737874097006
1990,"NASH PARK",865,806,59,52800,109256.67649340573,93.17919075144509,6.820809248554912
1990,"NATIONAL PARK",461,361,99,48600,100565.80449961209,78.30802603036877,21.475054229934923
1990,NEW COELN,159,147,12,67700,140088.57951900698,92.45283018867924,7.547169811320755
1990,NORTH DIVISION,2222,1066,1135,17600,36418.892164468576,47.97479747974798,51.080108010801084
1990,NORTH GRANVILLE,27,23,4,59000,122086.05896043443,85.18518518518519,14.814814814814813
1990,NORTH MEADOWS,623,385,238,28500,58973.774243599684,61.79775280898876,38.20224719101123
1990,NORTHPOINT,518,437,81,147650,305525.5356865787,84.36293436293437,15.637065637065636
1990,NORTHRIDGE,206,117,89,61500,127259.19705197826,56.79611650485437,43.203883495145625
1990,NORTHRIDGE LAKES,336,265,71,52800,109256.67649340573,78.86904761904762,21.13095238095238
1990,OLD NORTH MILWAUKEE,3165,2455,703,33700,69733.90147401085,77.56714060031595,22.21169036334913
1990,PARK KNOLL,340,323,17,67750,140192.04228083784,95,5
1990,PARK PLACE,32,30,2,80100,165747.34445306438,93.75,6.25
1990,PARK VIEW,139,122,17,34700,71803.15671062839,87.76978417266187,12.23021582733813
1990,PARK WEST,1980,1057,909,21050,43557.82273079906,53.38383838383839,45.909090909090914
1990,PARKWAY HILLS,154,144,10,67000,138640.1008533747,93.5064935064935,6.493506493506493
1990,PHEASANT RUN,491,452,39,65900,136363.9200930954,92.05702647657841,7.942973523421588
1990,POLLBER HEIGHTS,75,65,10,61800,127879.97362296352,86.66666666666667,13.333333333333334
1990,POLONIA,1155,940,213,46100,95392.66640806825,81.38528138528139,18.441558441558442
1990,RED OAK HEIGHTS,230,226,4,83350,172472.42397207135,98.26086956521739,1.7391304347826086
1990,RIDGEVIEW,89,83,6,67300,139260.87742435996,93.25842696629213,6.741573033707865
1990,RIVER BEND,505,475,30,73000,151055.6322730799,94.05940594059405,5.9405940594059405
1990,RIVERSIDE PARK,229,156,73,56300,116499.0698215671,68.12227074235808,31.877729257641924
1990,RIVERTON HEIGHTS,296,251,45,60650,125500.33010085336,84.7972972972973,15.202702702702704
1990,RIVERWEST,2583,1704,877,34800,72010.08223429014,65.96980255516841,33.95276809910956
1990,ROLLING GREEN,493,445,48,72800,150641.7812257564,90.26369168356997,9.73630831643002
1990,ROOSEVELT GROVE,1497,1158,339,38900,80494.02870442202,77.35470941883767,22.645290581162325
1990,ROOT CREEK,493,451,42,68700,142157.8347556245,91.48073022312373,8.519269776876268
1990,RUFUS KING,1416,1219,195,37650,77907.4596586501,86.08757062146893,13.771186440677965
1990,SAINT JOSEPH,1678,1224,452,45900,94978.81536074476,72.94398092967819,26.93682955899881
1990,SAVELAND PARK,604,558,46,57800,119602.9526764934,92.3841059602649,7.6158940397351
1990,SERVITE WOODS,403,342,61,55900,115671.36772692009,84.863523573201,15.136476426799009
1990,SHERMAN PARK,1780,1230,540,35000,72423.93328161364,69.10112359550563,30.337078651685395
1990,SILVER CITY,871,618,253,40500,83804.83708301008,70.95292766934558,29.047072330654423
1990,SILVER SPRING,2632,2142,484,42300,87529.49650892164,81.38297872340425,18.38905775075988
1990,SILVER SWAN,500,420,80,60550,125293.4045771916,84,16
1990,SOUTHGATE,493,429,64,59700,123534.53762606671,87.0182555780933,12.981744421906694
1990,SOUTHPOINT,536,473,63,58150,120327.19200930954,88.24626865671642,11.753731343283583
1990,ST. AMELIAN'S,582,529,53,62450,129224.98952676493,90.893470790378,9.106529209621993
1990,STORY HILL,524,468,56,67100,138847.02637703644,89.31297709923665,10.687022900763358
1990,SUNSET HEIGHTS,1253,1035,217,56000,115878.29325058183,82.60175578611333,17.318435754189945
1990,THE VALLEY / PIGSVILLE,176,125,49,28100,58146.07214895267,71.02272727272727,27.84090909090909
1990,THURSTON WOODS,1174,1017,157,38900,80494.02870442202,86.62691652470187,13.373083475298126
1990,TIMMERMAN AIRPORT,52,47,5,56850,117637.16020170673,90.38461538461539,9.615384615384617
1990,TIMMERMAN WEST,963,882,81,56100,116085.21877424359,91.58878504672897,8.411214953271028
1990,TIPPECANOE,2100,1923,177,58650,121361.8196276183,91.57142857142857,8.428571428571429
1990,TOWN & COUNTRY MANOR,612,541,71,50900,105325.09154383242,88.39869281045752,11.601307189542483
1990,TOWN OF LAKE,1900,1771,129,58600,121258.35686578741,93.21052631578948,6.789473684210526
1990,TRIANGLE,134,59,73,10300,21313.328937160586,44.02985074626866,54.47761194029851
1990,TRIANGLE NORTH,241,106,132,13400,27728.02017067494,43.983402489626556,54.77178423236515
1990,TRIPOLI PARK,233,221,12,60200,124569.16524437547,94.84978540772532,5.150214592274678
1990,UPPER EAST SIDE,855,676,179,113200,234239.6927851047,79.06432748538012,20.93567251461988
1990,UPTOWN,1485,1069,414,42900,88771.04965089215,71.98653198653199,27.878787878787882
1990,VALHALLA,565,480,85,49600,102635.05973622962,84.95575221238938,15.04424778761062
1990,VALLEY FORGE,54,53,1,73300,151676.40884406515,98.14814814814815,1.8518518518518516
1990,VETERANS AFFAIRS,1,1,0,52400,108428.97439875871,100,0
1990,VOGEL PARK,372,312,59,54500,112774.41039565553,83.87096774193549,15.86021505376344
1990,WAHL PARK,858,713,145,36500,75527.81613653994,83.1002331002331,16.8997668997669
1990,WALKER'S POINT,1248,765,480,24600,50903.678820791305,61.29807692307693,38.46153846153847
1990,WALNUT HILL,572,202,361,20900,43247.43444530643,35.31468531468531,63.11188811188811
1990,WASHINGTON HEIGHTS,1996,1645,350,53350,110394.76687354536,82.41482965931863,17.535070140280563
1990,WASHINGTON PARK,1204,491,702,30700,63526.13576415826,40.78073089700997,58.30564784053156
1990,WEDGEWOOD,477,448,29,82300,170299.70597362294,93.9203354297694,6.079664570230608
1990,WEST VIEW,368,329,39,69200,143192.46237393326,89.40217391304348,10.597826086956522
1990,WHISPERING HILLS,213,203,10,54500,112774.41039565553,95.30516431924883,4.694835680751173
1990,WHITE MANOR,580,559,21,59400,122913.76105508144,96.37931034482759,3.620689655172414
1990,WICK FIELD,162,139,23,45850,94875.35259891389,85.80246913580247,14.19753086419753
1990,WILLIAMSBURG,663,460,200,27600,57111.4445306439,69.3815987933635,30.165912518853695
1990,WILSON PARK,629,573,56,70100,145054.79208688904,91.09697933227345,8.90302066772655
1990,WOODLAND COURT,144,129,15,72500,150021.00465477112,89.58333333333334,10.416666666666668
1990,WYRICK PARK,238,198,40,46000,95185.7408844065,83.19327731092437,16.80672268907563
1990,YANKEE HILL,180,59,115,22150,45834.00349107835,32.77777777777778,63.888888888888886
1991,ALCOTT PARK,476,447,29,77700,153402.57512953368,93.90756302521008,6.092436974789916
1991,ALVERNO,53,44,9,73000,144123.39748334567,83.01886792452831,16.9811320754717
1991,ARLINGTON GARDENS,735,679,56,57500,113521.85418208734,92.38095238095238,7.6190476190476195
1991,ARLINGTON HEIGHTS,1260,919,339,28800,56859.641746854184,72.93650793650794,26.904761904761905
1991,AVENUES WEST,278,93,183,21350,42151.15803108808,33.45323741007194,65.82733812949641
1991,BARAN PARK,95,82,13,38700,76405.143597335307,86.31578947368422,13.684210526315791
1991,BAY VIEW,5297,4387,910,50900,100491.51961509993,82.82046441381914,17.179535586180858
1991,BLUEMOUND HEIGHTS,1044,869,175,53650,105920.82568467801,83.23754789272031,16.762452107279692
1991,BORCHERT FIELD,1087,674,401,20600,40670.43819393042,62.005519779208825,36.89052437902484
1991,BRADLEY ESTATES,994,841,152,53150,104933.67912657291,84.6076458752515,15.29175050301811
1991,BREWER'S HILL,339,163,174,15600,30798.972612879348,48.08259587020649,51.32743362831859
1991,BRYNWOOD,1,0,1,47200,93186.63508512214,0,100
1991,BUCHEL PARK,13,13,0,80000,157943.44929681718,100,0
1991,BURNHAM PARK,1453,1193,258,44400,87658.61435973353,82.10598761183758,17.75636613902271
1991,CALUMET FARMS,241,192,49,88050,173836.5088823094,79.66804979253112,20.33195020746888
1991,CAMBRIDGE HEIGHTS,473,348,125,75100,148269.4130273871,73.57293868921776,26.42706131078224
1991,CANNON PARK,467,434,33,66900,132080.20947446337,92.93361884368309,7.066381156316917
1991,CAPITOL HEIGHTS,1659,1473,186,48500,95753.2161361954,88.78842676311031,11.211573236889691
1991,CASTLE MANOR,742,690,52,72750,143629.82420429314,92.99191374663073,7.008086253369273
1991,CLARKE SQUARE,1004,632,371,33300,65743.96076980015,62.94820717131474,36.952191235059765
1991,CLAYTON CREST,522,495,27,91900,181437.53737971873,94.82758620689656,5.172413793103448
1991,CLOCK TOWER ACRES,311,179,129,20900,41262.72612879349,57.556270096463024,41.47909967845659
1991,COLD SPRING PARK,277,152,125,34000,67125.9659511473,54.87364620938629,45.12635379061371
1991,COLLEGE HEIGHTS,374,365,9,62300,122998.46113989638,97.59358288770053,2.406417112299465
1991,COLUMBUS PARK,1129,1036,93,53500,105624.68171724648,91.76262178919397,8.237378210806023
1991,CONCORDIA,167,118,49,38100,75220.56772760917,70.65868263473054,29.34131736526946
1991,COOPER PARK,1225,1133,92,59500,117470.44041450777,92.48979591836735,7.5102040816326525
1991,COPERNICUS PARK,466,441,25,76450,150934.7087342709,94.63519313304721,5.36480686695279
1991,DINEEN PARK,917,789,126,46500,91804.629903774985,86.04143947655399,13.740458015267176
1991,DOWNER WOODS,644,534,109,134900,266332.141376758,82.91925465838509,16.925465838509314
1991,DRETZKA PARK,14,11,3,76500,151033.4233900814,78.57142857142857,21.428571428571427
1991,ENDERIS PARK,969,900,69,69000,136226.2250185048,92.87925696594426,7.120743034055728
1991,ESTABROOK PARK,10,5,5,39350,77688.43412287194,50,50
1991,EUCLID PARK,430,409,21,77000,152020.56994818652,95.11627906976744,4.883720930232558
1991,FAIR PARK,422,342,80,49450,97628.79459659511,81.04265402843602,18.95734597156398
1991,FAIRFIELD,340,288,51,33750,66632.39267209475,84.70588235294117,15
1991,FAIRVIEW,1424,1313,111,62900,124183.0370096225,92.20505617977528,7.794943820224718
1991,FERNWOOD,1092,951,140,58400,115298.71798667654,87.08791208791209,12.82051282051282
1991,FLORIST HIGHLANDS,259,205,54,78320,154626.636861584,79.15057915057915,20.84942084942085
1991,FOREST HOME HILLS,837,566,270,34900,68902.82975573649,67.62246117084827,32.25806451612903
1991,FRANKLIN HEIGHTS,2295,1623,660,26700,52713.62620281273,70.71895424836602,28.75816993464052
1991,FREEDOM VILLAGE,15,15,0,64700,127736.76461880088,100,0
1991,GARDEN HOMES,600,488,111,34550,68211.82716506292,81.33333333333333,18.5
1991,GOLDEN GATE,266,262,4,85550,168900.77609178386,98.49624060150376,1.5037593984962405
1991,GOLDEN VALLEY,1133,1059,74,57100,112732.13693560325,93.46866725507502,6.531332744924978
1991,GOLDMAN PARK,526,503,23,71400,140964.52849740934,95.62737642585552,4.3726235741444865
1991,GRA-RAM,498,466,32,71550,141260.67246484087,93.57429718875501,6.425702811244979
1991,GRACELAND,784,664,120,49000,96740.36269430052,84.6938775510204,15.306122448979592
1991,GRANTOSA,363,308,55,65300,128921.34048852701,84.84848484848484,15.151515151515152
1991,GRANVILLE STATION,249,176,73,37000,73048.84529977794,70.68273092369478,29.31726907630522
1991,GRANVILLE WOODS,3,2,1,54800,108191.26276831976,66.66666666666666,33.33333333333333
1991,GRASSLYN MANOR,1583,1326,254,49300,97332.65062916359,83.7650031585597,16.04548325963361
1991,GREEN MOOR,208,198,10,69600,137410.80088823094,95.1923076923077,4.807692307692308
1991,GROVER HEIGHTS,108,72,35,27600,54490.490007401924,66.66666666666666,32.407407407407405
1991,HALYARD PARK,103,66,37,19100,37708.9985196151,64.07766990291263,35.92233009708738
1991,HAMPTON HEIGHTS,2132,1765,365,38500,76010.28497409326,82.78611632270169,17.120075046904315
1991,HARAMBEE,2731,1372,1336,20200,39880.72094744634,50.23800805565727,48.91980959355548
1991,HARBOR VIEW,9,4,5,17200,33957.84159881569,44.44444444444444,55.55555555555556
1991,HARDER'S OAKS,149,141,8,77300,152612.85788304958,94.63087248322147,5.369127516778524
1991,HAVENWOODS,179,152,27,33700,66533.67801628423,84.91620111731844,15.083798882681565
1991,HAWLEY FARMS,599,555,44,55700,109968.12657290895,92.65442404006677,7.345575959933222
1991,HAWTHORNE GLEN,122,98,24,47100,92989.2057735011,80.32786885245902,19.672131147540984
1991,HERITAGE HEIGHTS,33,29,4,73900,145900.26128793487,87.87878787878788,12.121212121212121
1991,HIGHWOOD ESTATES,505,457,48,72900,143925.96817172464,90.4950495049505,9.504950495049505
1991,HILLSIDE,40,33,7,20200,39880.72094744634,82.5,17.5
1991,HILLTOP PARISH,1,0,1,921000,1818323.9600296076,0,100
1991,HISTORIC MITCHELL STREET,1679,1011,663,28600,56464.78312361214,60.214413341274565,39.487790351399646
1991,HOLLER PARK,163,162,1,72300,142741.3923019985,99.38650306748467,0.6134969325153374
1991,HONEY CREEK MANOR,907,862,45,64100,126552.18874907476,95.03858875413451,4.961411245865491
1991,HONEY CREEK PARKWAY,433,397,36,58500,115496.14729829755,91.68591224018475,8.314087759815243
1991,JACKSON PARK,2453,2275,177,66700,131685.35085122133,92.74357929066448,7.2156543008560945
1991,JOHNSON'S WOODS,924,793,131,48200,95160.92820133234,85.82251082251082,14.177489177489178
1991,JUNEAU TOWN,299,263,35,129100,254881.24130273872,87.95986622073578,11.705685618729097
1991,KILBOURN TOWN,2,2,0,13150,25961.95447816432,100,0
1991,KING PARK,185,91,93,17900,35339.84678016284,49.18918918918919,50.27027027027027
1991,KOPS PARK,1167,1078,89,53200,105032.39378238341,92.37360754070265,7.626392459297343
1991,LAND BANK,18,16,2,65825,129957.84437453738,88.88888888888889,11.11111111111111
1991,LAYTON PARK,1681,1390,291,46100,91014.9126572909,82.6888756692445,17.311124330755504
1991,LENOX HEIGHTS,460,390,69,49400,97530.0799407846,84.78260869565217,15
1991,LINCOLN CREEK,1971,1626,345,36900,72851.41598815692,82.49619482496195,17.50380517503805
1991,LINCOLN PARK,1444,1179,264,35400,69889.9763138416,81.64819944598338,18.282548476454295
1991,LINCOLN VILLAGE,2134,1475,654,35000,69100.25906735752,69.11902530459231,30.646672914714152
1991,LINDSAY PARK,1062,958,103,62600,123590.74907475944,90.20715630885122,9.698681732580038
1991,LITTLE MENOMONEE PARKWAY,261,244,17,56400,111350.1317542561,93.48659003831418,6.513409961685824
1991,LONG VIEW,915,835,80,46900,92594.34715025907,91.2568306010929,8.743169398907105
1991,LOWER EAST SIDE,1151,742,407,56500,111547.56106587713,64.46568201563856,35.36055603822763
1991,LYONS PARK,545,505,40,67400,133067.35603256847,92.66055045871559,7.339449541284404
1991,MACK ACRES,67,63,4,79400,156758.87342709105,94.02985074626866,5.970149253731343
1991,MAITLAND PARK,318,302,16,69300,136818.51295336787,94.9685534591195,5.031446540880504
1991,MAPLE TREE,336,149,187,36500,72061.69874167284,44.345238095238095,55.654761904761905
1991,MARTIN DRIVE,435,299,136,42400,83710.0281273131,68.73563218390805,31.264367816091955
1991,MC GOVERN PARK,1068,917,150,35550,70186.12028127312,85.86142322097379,14.04494382022472
1991,MELODY VIEW,191,147,44,75000,148071.9837157661,76.96335078534031,23.036649214659686
1991,MENOMONEE RIVER HILLS,1923,1851,72,56700,111942.41968911917,96.25585023400937,3.74414976599064
1991,MENOMONEE RIVER HILLS EAST,662,591,71,58400,115298.71798667654,89.27492447129909,10.725075528700906
1991,MENOMONEE RIVER PARKWAY,229,201,28,56100,110757.84381939303,87.77292576419214,12.22707423580786
1991,MENOMONEE RIVER VALLEY,11,2,9,19400,38301.28645447816,18.181818181818183,81.81818181818183
1991,MERRILL PARK,555,305,250,27200,53700.77276091784,54.95495495495496,45.04504504504504
1991,METCALFE PARK,739,285,446,20900,41262.72612879349,38.56562922868741,60.35182679296346
1991,MIDTOWN,1420,660,746,15300,30206.684678016285,46.478873239436616,52.53521126760563
1991,MILL VALLEY,326,290,36,54100,106809.25758697261,88.95705521472392,11.042944785276074
1991,MILLER VALLEY,110,76,34,37000,73048.84529977794,69.0909090909091,30.909090909090907
1991,MITCHELL FIELD,73,57,16,64700,127736.76461880088,78.08219178082192,21.91780821917808
1991,MITCHELL PARK,8,6,2,32700,64559.384900074016,75,25
1991,MITCHELL WEST,865,762,103,61000,120431.88008882309,88.09248554913295,11.907514450867051
1991,MORGAN HEIGHTS,541,478,63,69000,136226.2250185048,88.35489833641404,11.645101663585953
1991,MORGANDALE,2510,2309,200,59400,117273.01110288675,91.99203187250995,7.968127490039841
1991,MOUNT MARY,723,683,40,71200,140569.66987416727,94.46749654218533,5.532503457814661
1991,MOUNT OLIVET,63,54,9,55500,109573.26794966692,85.71428571428571,14.285714285714285
1991,MURRAY HILL,661,453,208,80000,157943.44929681718,68.53252647503783,31.46747352496218
1991,MUSKEGO WAY,1932,1295,631,29800,58833.934863064394,67.02898550724638,32.660455486542446
1991,"NASH PARK",865,808,57,52800,104242.67653589933,93.41040462427745,6.589595375722543
1991,"NATIONAL PARK",458,362,95,48600,95950.64544781644,79.03930131004367,20.74235807860262
1991,NEW COELN,159,147,12,67900,134054.50259067357,92.45283018867924,7.547169811320755
1991,NORTH DIVISION,2168,1044,1101,18200,35932.13471502591,48.154981549815496,50.784132841328415
1991,NORTH GRANVILLE,27,22,5,59000,116483.29385640267,81.48148148148148,18.51851851851852
1991,NORTH MEADOWS,623,383,239,28500,56267.35381199112,61.47672552166934,38.362760834670944
1991,NORTHPOINT,519,433,86,150000,296143.9674315322,83.42967244701349,16.570327552986512
